Time,Pistoning (suspension_slide),Angle_X,Angle_Y,Angle_Z
0.9937500000000231,-0.0028751310892403126,-0.0008774331072345376,5.522417995962314e-05,-0.021404003724455833
0.9947916666666898,-0.0028702388517558575,-0.0008762315264903009,5.700003384845331e-05,-0.021436629816889763
0.9958333333333566,-0.0028653822373598814,-0.0008749699918553233,5.874099224456586e-05,-0.02146930992603302
0.9968750000000233,-0.0028605239931493998,-0.0008737373282201588,6.0169862990733236e-05,-0.021501988172531128
0.99791666666669,-0.0028556780889630318,-0.0008725362131372094,6.152890273369849e-05,-0.021534554660320282
0.9989583333333567,-0.002850860822945833,-0.0008714628638699651,6.249202851904556e-05,-0.02156735397875309
1.0000000000000233,-0.00284603051841259,-0.0008703689672984183,6.277180364122614e-05,-0.021600015461444855
1.00104166666669,-0.0028412174433469772,-0.0008692818810231984,6.263523391680792e-05,-0.02163264900445938
1.0020833333333565,-0.0028364062309265137,-0.0008683124324306846,6.241616210900247e-05,-0.021665195003151894
1.0031250000000231,-0.002831611316651106,-0.000867406080942601,6.199401832418516e-05,-0.021697627380490303
1.0041666666666897,-0.002826834563165903,-0.0008664492052048445,6.195376045070589e-05,-0.021730070933699608
1.0052083333333564,-0.0028220396488904953,-0.0008655260899104178,6.257350469240919e-05,-0.02176247537136078
1.006250000000023,-0.002817281289026141,-0.0008645379566587508,6.362274871207774e-05,-0.021794965490698814
1.0072916666666896,-0.0028125252574682236,-0.0008634647238068283,6.51726295473054e-05,-0.02182716131210327
1.0083333333333562,-0.0028077764436602592,-0.0008623003959655762,6.636350735789165e-05,-0.021859409287571907
1.0093750000000228,-0.0028030273970216513,-0.0008610973600298166,6.750589818693697e-05,-0.021891513839364052
1.0104166666666894,-0.002798303961753845,-0.0008600496221333742,6.870788638480008e-05,-0.021923856809735298
1.011458333333356,-0.002793583320453763,-0.0008588805794715881,6.97804571245797e-05,-0.021955957636237144
1.0125000000000226,-0.0027888750191777945,-0.0008577341213822365,7.100714719854295e-05,-0.021988026797771454
1.0135416666666892,-0.0027841755654662848,-0.0008567272452637553,7.186214497778565e-05,-0.022020487114787102
1.0145833333333558,-0.002779484959319234,-0.0008555984240956604,7.265799649758264e-05,-0.022052612155675888
1.0156250000000224,-0.0027747938875108957,-0.0008544645388610661,7.284324237843975e-05,-0.02208472415804863
1.016666666666689,-0.002770120743662119,-0.0008535254164598882,7.308993372134864e-05,-0.02211667224764824
1.0177083333333556,-0.0027654683217406273,-0.0008524645818397403,7.405666838167235e-05,-0.022148752585053444
1.0187500000000222,-0.0027608023956418037,-0.0008514616056345403,7.608728628838435e-05,-0.022180946543812752
1.0197916666666889,-0.0027561644092202187,-0.0008503216085955501,7.810202077962458e-05,-0.022212818264961243
1.0208333333333555,-0.0027515110559761524,-0.0008490479085594416,8.024914131965488e-05,-0.022244838997721672
1.021875000000022,-0.0027468930929899216,-0.0008478488307446241,8.222896576626226e-05,-0.022276785224676132
1.0229166666666887,-0.0027422714047133923,-0.0008467214647680521,8.319024345837533e-05,-0.022308507934212685
1.0239583333333553,-0.0027376709040254354,-0.000845604226924479,8.421386883128434e-05,-0.022340571507811546
1.025000000000022,-0.0027330678422003984,-0.0008446099236607552,8.529709884896874e-05,-0.02237257920205593
1.0260416666666885,-0.0027284857351332903,-0.0008437091601081192,8.666818030178547e-05,-0.0224043857306242
